gas_date,MW_actual_Lewis_Creek1,MW_actual_Lewis_Creek2,MW_actual_preverified_Lewis_Creek1,MW_actual_preverified_Lewis_Creek2,fuel_burn_actual_Lewis_Creek1,fuel_burn_actual_Lewis_Creek2,fuel_burn_actual_total,fuel_burn_actual_total_preverified,hdd_actual,cdd_actual,temp_actual,fuel_burn_actual_total_preverified_mean_lag3,fuel_burn_actual_total_preverified_mean_lag7,fuel_burn_actual_total_preverified_mean_lag30,fuel_burn_actual_total_preverified_std_lag3,fuel_burn_actual_total_preverified_std_lag7,fuel_burn_actual_total_preverified_std_lag30,day,week,quarter,month,year,dayofweek
2014-06-17,3263.0,3191.0,3263.0,3191.0,34482.95722,32512.74869,66995.70591,66995.70591,2.599622641509434,8.65954716981132,69.60294339622641,63681.086,65913.57,56761.0,4359.194,12592.884,15534.99,17,25,2,6,2014,1
2014-06-18,2890.0,2761.0,2890.0,2761.0,30827.92004,28385.09463,59213.01466,59213.01466,2.599622641509434,8.65954716981132,69.60294339622641,65941.805,64109.12,57822.777,3289.0315,11119.122,15088.598,18,25,2,6,2014,2
2014-06-19,2618.0,2299.0,2618.0,2299.0,28358.92295,23987.52769,52346.45064,52346.45064,2.599622641509434,8.65954716981132,69.60294339622641,62821.24,60917.11,58435.992,3922.1223,8062.5273,14743.494,19,25,2,6,2014,3
2014-06-20,2903.0,2729.0,2903.0,2729.0,31080.02008,28193.14491,59273.16499,59273.16499,2.599622641509434,8.65954716981132,69.60294339622641,59518.39,59137.008,58697.36,7329.4004,8427.817,14556.334,20,25,2,6,2014,4
2014-06-21,3014.0,2914.0,3014.0,2914.0,32347.20047,30079.56834,62426.76881,62426.76881,2.599622641509434,8.65954716981132,69.60294339622641,56944.21,61267.37,59240.895,3981.8901,5417.211,14249.922,21,25,2,6,2014,5
2014-06-22,2969.0,2881.0,2969.0,2881.0,31762.13346,29693.47144,61455.60489,61455.60489,2.599622641509434,8.65954716981132,69.60294339622641,58015.46,61583.543,59878.688,5156.5073,5410.036,13936.256,22,25,2,6,2014,6
2014-06-23,2581.0,2402.0,2581.0,2402.0,27651.09927,24837.79119,52488.89045,52488.89045,2.599622641509434,8.65954716981132,69.60294339622641,61051.848,60566.53,60446.19,1615.1068,4463.0083,13628.742,23,26,2,6,2014,0
2014-06-24,2260.0,2187.0,2260.0,2187.0,24463.07075,22946.32185,47409.3926,47409.3926,2.599622641509434,8.65954716981132,69.60294339622641,58790.42,59171.37,60857.05,5478.8467,5295.9536,13174.41,24,26,2,6,2014,1
2014-06-25,2144.0,2083.0,2144.0,2083.0,23323.40214,21861.31467,45184.71681,45184.71681,2.599622641509434,8.65954716981132,69.60294339622641,53784.63,56373.33,61124.3,7112.1885,5636.241,12799.959,25,26,2,6,2014,2
2014-06-26,2687.0,2588.0,2687.0,2588.0,29156.13937,27256.20405,56412.34342,56412.34342,2.599622641509434,8.65954716981132,69.60294339622641,48361.0,54369.285,61158.266,3743.9158,6826.555,12754.681,26,26,2,6,2014,3
2014-06-27,3138.0,1924.0,3138.0,1924.0,36738.67919,20434.38084,57173.06003,57173.06003,2.599622641509434,8.65954716981132,69.60294339622641,49668.816,54950.125,61930.203,5945.0527,6798.6733,11661.585,27,26,2,6,2014,4
2014-06-28,3370.0,2259.0,3370.0,2259.0,34842.92965,23705.70224,58548.63188,58548.63188,2.599622641509434,8.65954716981132,69.60294339622641,52923.375,54650.11,62731.875,6712.658,6620.1016,10367.844,28,26,2,6,2014,5
2014-06-29,2391.0,2404.0,2391.0,2404.0,20200.2398,20109.6802,40309.92,40309.92,2.599622641509434,8.65954716981132,69.60294339622641,57378.01,54096.09,63284.434,1082.7909,5993.44,9639.425,29,26,2,6,2014,6
2014-06-30,3075.0,2955.0,3075.0,2955.0,6291.25778,5816.93676,12108.19454,12108.19454,2.599622641509434,8.65954716981132,69.60294339622641,52010.54,51075.28,61961.742,10156.347,6922.751,9984.266,30,27,2,6,2014,0
2014-07-01,3162.0,3018.0,3162.0,3018.0,33957.90879,31197.24454,65155.15333,65155.15333,2.599622641509434,8.65954716981132,69.60294339622641,36988.914,45306.61,59990.598,23397.656,16181.468,13356.598,1,27,3,7,2014,1
2014-07-02,1784.0,3270.0,1784.0,3270.0,18095.7412,33688.25028,51783.99148,51783.99148,2.599622641509434,8.65954716981132,69.60294339622641,39191.09,47841.72,60081.117,26541.172,17868.012,13382.942,2,27,3,7,2014,2
2014-07-03,4.0,2572.0,4.0,2572.0,54.58792,26690.50025,26745.08817,26745.08817,2.599622641509434,8.65954716981132,69.60294339622641,43015.78,48784.47,59700.668,27589.059,17878.55,13453.342,3,27,3,7,2014,3
2014-07-04,2221.0,2541.0,2221.0,2541.0,24217.9671,26417.99755,50635.96465,50635.96465,2.599622641509434,8.65954716981132,69.60294339622641,47894.746,44546.293,58563.62,19498.152,19233.955,14732.942,4,27,3,7,2014,4
2014-07-05,2889.0,2820.0,2889.0,2820.0,31185.1908,29450.50097,60635.69178,60635.69178,2.599622641509434,8.65954716981132,69.60294339622641,43055.016,43612.42,57889.574,14136.47,18669.111,14613.182,5,27,3,7,2014,5
2014-07-06,2988.0,2940.0,2988.0,2940.0,32191.01254,30815.30442,63006.31696,63006.31696,2.599622641509434,8.65954716981132,69.60294339622641,46005.582,43910.57,57526.176,17413.316,18961.773,14396.02,6,27,3,7,2014,6
2014-07-07,1661.0,3412.0,1758.0,3412.0,17153.96651,34876.20808,52030.17459,52030.17459,2.599622641509434,8.65954716981132,69.60294339622641,58092.656,47152.914,57266.52,6565.567,20146.904,14217.57,7,28,3,7,2014,0
2014-07-08,0.0,3340.0,0.0,3340.0,0.0,33622.53748,33622.53748,33622.53748,2.599622641509434,8.65954716981132,69.60294339622641,58557.395,52856.055,56760.613,5775.6743,12931.623,14121.345,8,28,3,7,2014,1
2014-07-09,0.0,3111.0,0.0,3111.0,0.0,31585.29718,31585.29718,31585.29718,2.599622641509434,8.65954716981132,69.60294339622641,49553.008,48351.395,55330.88,14847.689,13416.2705,14223.325,9,28,3,7,2014,2
2014-07-10,454.0,2712.0,531.0,2712.0,4667.390587,27672.76963,32340.16022,32340.16022,2.599622641509434,8.65954716981132,69.60294339622641,39079.336,45465.867,54264.703,11261.916,14668.636,14772.581,10,28,3,7,2014,3
2014-07-11,2969.0,2875.0,2969.0,2875.0,31522.26169,29399.79719,60922.05888,60922.05888,2.599622641509434,8.65954716981132,69.60294339622641,32515.998,46265.164,52688.48,1029.94,13591.405,14493.23,11,28,3,7,2014,4
2014-07-12,2903.0,2761.0,2903.0,2761.0,30693.93284,28269.31993,58963.25277,58963.25277,2.599622641509434,8.65954716981132,69.60294339622641,41615.84,47734.605,52000.645,16723.938,14656.987,13533.8125,12,28,3,7,2014,5
2014-07-13,3149.0,3094.0,3149.0,3094.0,33375.05284,31592.16957,64967.22241,64967.22241,2.599622641509434,8.65954716981132,69.60294339622641,50741.824,47495.684,51805.848,15966.376,14423.41,13384.359,13,28,3,7,2014,6
2014-07-14,3355.0,3333.0,3355.0,3333.0,35433.56617,34004.90545,69438.47162,69438.47162,2.599622641509434,8.65954716981132,69.60294339622641,61617.51,47775.816,52492.734,3061.8057,14789.265,13517.202,14,29,3,7,2014,0
2014-07-15,1992.0,1618.0,1992.0,1618.0,21951.08277,17405.77357,39356.85634,39356.85634,2.599622641509434,8.65954716981132,69.60294339622641,64456.316,50262.715,52800.23,5256.265,16932.28,13800.847,15,29,3,7,2014,1
2014-07-16,2936.0,2842.0,2936.0,2842.0,31515.17906,29502.90792,61018.08698,61018.08698,2.599622641509434,8.65954716981132,69.60294339622641,57920.85,51081.902,51826.305,16231.587,16111.887,13679.676,16,29,3,7,2014,2
2014-07-17,2385.0,2128.0,2385.0,2128.0,25889.65158,22412.49559,48302.14717,48302.14717,2.599622641509434,8.65954716981132,69.60294339622641,56604.473,55286.586,51785.074,15518.889,13858.883,13648.989,17,29,3,7,2014,3
2014-07-18,1214.0,1198.0,1214.0,1198.0,14270.27207,13697.56931,27967.84138,27967.84138,2.599622641509434,8.65954716981132,69.60294339622641,49559.03,57566.87,51161.953,10885.176,10313.89,13354.156,18,29,3,7,2014,4
2014-07-19,1604.0,1349.0,1604.0,1349.0,18334.09178,15157.09081,33491.18259,33491.18259,2.599622641509434,8.65954716981132,69.60294339622641,45762.69,52859.125,50120.45,16670.822,14988.68,13911.391,19,29,3,7,2014,5
2014-07-20,2279.0,2145.0,2279.0,2145.0,24872.87445,22727.56217,47600.43662,47600.43662,2.599622641509434,8.65954716981132,69.60294339622641,36587.06,49220.258,49491.94,10514.72,16294.838,14229.647,20,29,3,7,2014,6
2014-07-21,3251.0,3246.0,3251.0,3246.0,34447.7502,33079.47332,67527.22352,67527.22352,2.599622641509434,8.65954716981132,69.60294339622641,36353.152,46739.29,49102.848,10124.369,14746.191,14112.072,21,30,3,7,2014,0
2014-07-22,3266.0,3222.0,3266.0,3222.0,34598.85673,32945.16259,67544.01932,67544.01932,2.599622641509434,8.65954716981132,69.60294339622641,49539.613,46466.254,49272.863,17100.682,14265.719,14307.498,22,30,3,7,2014,1
2014-07-23,3225.0,3197.0,3225.0,3197.0,34387.04866,32967.75587,67354.80453,67354.80453,2.599622641509434,8.65954716981132,69.60294339622641,60890.56,50492.992,49475.812,11509.587,15818.19,14527.751,23,30,3,7,2014,2
2014-07-24,1080.0,2965.0,1080.0,2965.0,11024.45266,30547.79104,41572.24369,41572.24369,2.599622641509434,8.65954716981132,69.60294339622641,67475.35,51398.24,49971.34,104.73192,16678.816,14883.252,24,30,3,7,2014,3
2014-07-25,361.0,3320.0,361.0,3320.0,4842.176167,33858.76743,38700.9436,38700.9436,2.599622641509434,8.65954716981132,69.60294339622641,58823.688,50436.82,49776.77,14940.489,17076.26,14955.877,25,30,3,7,2014,4
2014-07-26,3465.0,3621.0,3465.0,3621.0,36920.32653,36884.61642,73804.94295,73804.94295,2.599622641509434,8.65954716981132,69.60294339622641,49209.332,51970.12,49560.645,15779.885,15088.685,15070.931,26,30,3,7,2014,5
2014-07-27,3538.0,3451.0,3538.0,3451.0,37058.4792,35015.86245,72074.34165,72074.34165,2.599622641509434,8.65954716981132,69.60294339622641,51359.375,57729.23,50140.4,19491.375,14543.77,15666.362,27,30,3,7,2014,6
2014-07-28,3511.0,3478.0,3511.0,3478.0,36985.98127,35307.41845,72293.39972,72293.39972,2.599622641509434,8.65954716981132,69.60294339622641,61526.742,61225.504,50637.105,19786.652,14644.394,16126.494,28,31,3,7,2014,0
2014-07-29,2883.0,2801.0,2883.0,2801.0,30832.01266,28812.55593,59644.5686,59644.5686,2.599622641509434,8.65954716981132,69.60294339622641,72724.23,61906.387,51095.266,942.31366,15090.234,16548.732,29,31,3,7,2014,1
2014-07-30,3156.0,3048.0,3156.0,3048.0,33756.69678,31363.75755,65120.45433,65120.45433,2.599622641509434,8.65954716981132,69.60294339622641,68004.1,60777.89,51739.754,7240.398,14892.445,16490.605,30,31,3,7,2014,2
2014-07-31,3145.0,3039.0,3145.0,3039.0,34150.36965,31818.51626,65968.88591,65968.88591,2.599622641509434,8.65954716981132,69.60294339622641,65686.14,60458.7,53506.83,6343.3613,14751.262,14856.75,31,31,3,7,2014,3
2014-08-01,2521.0,2467.0,2521.0,2467.0,27340.59434,25770.42854,53111.02287,53111.02287,2.599622641509434,8.65954716981132,69.60294339622641,63577.97,63943.934,53533.953,3432.7383,12208.155,14879.476,1,31,3,8,2014,4
2014-08-02,2928.0,2839.0,2928.0,2839.0,31614.83108,29537.56968,61152.40076,61152.40076,2.599622641509434,8.65954716981132,69.60294339622641,61400.12,66002.516,53578.188,7191.0933,7579.725,14876.066,2,31,3,8,2014,5
2014-08-03,2994.0,2907.0,2994.0,2907.0,32006.29506,29868.92669,61875.22175,61875.22175,2.599622641509434,8.65954716981132,69.60294339622641,60077.438,64195.01,54725.098,6495.985,6885.8506,14038.757,3,31,3,8,2014,6
