gas_date,fuel_burn_actual_total_preverified,Forecast_ensemble,Forecast_ARIMAX,Forecast_Prophet,Forecast_LightGBM,Error,Percentage Error,,,
17-03-2015,80259.74,47885.07,44036.1,44200.66,55418.47,32374.67,31%,,,
18-03-2015,83135.45,60405.67,53545.93,56339.25,71331.84,22729.78,14%,,,
19-03-2015,83904.97,67849.56,59867.75,64669.82,79011.1,16055.41,6%,,,
20-03-2015,73720.2,68410.64,63162.96,69006.46,73062.49,5309.56,1%,,,
21-03-2015,70022.04,66591.64,63971.6,66946.17,68857.14,3430.4,2%,,,
22-03-2015,50947.27,61924.09,63387.99,66066.75,56317.53,10976.82,11%,,,
23-03-2015,65637.31,63983.17,65337.48,64446.46,62165.57,1654.14,5%,,,
24-03-2015,69835.2,62995.99,64260.57,60423.68,64303.73,6839.21,8%,,,
25-03-2015,62478.06,60657.48,62733.32,58311.01,60928.12,1820.58,2%,,,
26-03-2015,53760.32,59518.33,61070.9,57928.83,59555.27,5758.01,11%,,,
27-03-2015,66529.98,56588.55,57688.36,55321.51,56755.78,9941.43,15%,,,
28-03-2015,53509.5,52984.98,55710.56,51910.87,51333.5,524.52,4%,,,
29-03-2015,45334.78,51252.88,52854.9,50752.19,50151.55,5918.1,11%,,,
30-03-2015,39502.98,49414.97,57013.22,53676.71,37554.96,9911.99,5%,,,
31-03-2015,13972.69,41948.51,50698.62,44017.28,31129.63,27975.82,123%,,,
01-04-2015,74201.21,53870.34,48711.84,47235.74,65663.43,20330.87,12%,,,
02-04-2015,70343.3,58137.82,54182.6,55591.53,64639.34,12205.48,8%,,,
03-04-2015,66876.72,64817.68,58611.06,62636.62,73205.36,2059.04,9%,,,
04-04-2015,41317.44,56305.37,59522.87,64823.21,44570.02,14987.93,8%,,,
05-04-2015,46115.63,57201.79,55600.05,61051.6,54953.71,11086.16,19%,,,
06-04-2015,77788.46,64021.76,57215.44,59337.56,75512.27,13766.7,3%,,,
07-04-2015,80985.9,65669.42,60828.99,61404.18,74775.07,15316.48,8%,,,
08-04-2015,81997.28,72267.74,68245.49,69211.28,79346.45,9729.54,3%,,,
09-04-2015,74948.41,72161.85,69617.91,72011.26,74856.39,2786.56,0%,,,
10-04-2015,50362.53,67309.58,68935.32,71281.95,61711.47,16947.05,23%,,,
11-04-2015,53083.57,64043.64,65308.37,65191.25,61631.31,10960.07,16%,,,
12-04-2015,59468.7,60806.39,60876.28,59399.46,62143.42,1337.69,4%,,,
13-04-2015,84893.49,63214.91,63424.3,58698.24,67522.18,21678.58,20%,,,
14-04-2015,76050.36,70723.85,69317.88,67309.1,75544.57,5326.51,1%,,,
15-04-2015,64319.92,68897.54,70459.4,69786.57,66446.64,4577.62,3%,,,
16-04-2015,39189.74,65868.26,68866.52,69297.63,59440.63,26678.52,52%,,,
17-04-2015,79417.05,67206.16,61387.26,60308.96,79922.26,12210.89,1%,,,
18-04-2015,61631.79,61429.71,62585.38,59996.56,61707.19,202.08,0%,,,
19-04-2015,72448.62,61334.41,61593.78,60894.1,61515.34,11114.21,15%,,,
20-04-2015,58732.93,68176.31,69641.86,70539.43,64347.64,9443.38,10%,,,
21-04-2015,58191.53,64077.92,64294.14,63566.31,64373.32,5886.39,11%,,,
22-04-2015,77726.82,64319.35,62071.22,61490.01,69396.81,13407.47,11%,,,
23-04-2015,73904.4,64039.34,62971.34,62998.24,66148.43,9865.06,10%,,,
24-04-2015,73507.05,66098.41,65499.63,66833.95,65961.65,7408.64,10%,,,
25-04-2015,64950.82,65633.81,64828.51,66757.4,65315.52,682.99,1%,,,
26-04-2015,76520.74,65461.44,62895.25,66319.3,67169.76,11059.3,12%,,,
27-04-2015,51189.71,68029.96,68626.39,72166.81,63296.69,16840.25,24%,,,
28-04-2015,43188.88,60831.7,65502.71,67116.89,49875.48,17642.82,15%,,,
29-04-2015,20640.05,53053.24,61763.36,61877.34,35519.01,32413.19,72%,,,
30-04-2015,34364.14,42889.64,50350.78,47603.09,30715.05,8525.5,11%,,,
01-05-2015,41531.1,45478.39,48872.39,42688.36,44874.43,3947.29,8%,,,
02-05-2015,40425.22,43286.62,45573.07,40148.38,44138.4,2861.4,9%,,,
03-05-2015,40576.23,44344.63,44405.28,44087.43,44541.2,3768.4,10%,,,
04-05-2015,72419.76,51154.68,47417.92,49272.53,56773.58,21265.08,22%,,,
05-05-2015,80150.02,64584.11,54536.85,58767.29,80448.17,15565.91,0%,,,
06-05-2015,82514.53,71848.09,61128.3,67060.38,87355.58,10666.44,6%,,,
07-05-2015,86195.78,73619.89,66145.49,72713.41,82000.76,12575.89,5%,,,
08-05-2015,95263.1,78026.08,69259.88,75719.96,89098.39,17237.02,6%,,,
09-05-2015,87100.18,82154.75,73550.28,78789.84,94124.13,4945.43,8%,,,
10-05-2015,94247.66,81048.24,75284.98,81521.4,86338.33,13199.42,8%,,,
11-05-2015,67944.5,83879.41,84040.78,88941.57,78655.87,15934.91,16%,,,
12-05-2015,70980.05,79245.82,80956.22,83116.52,73664.72,8265.77,4%,,,
13-05-2015,58861.42,73628.63,77653.52,77984.57,65247.78,14767.21,11%,,,
14-05-2015,91952.37,71120.22,69634.45,66928.97,76797.22,20832.15,16%,,,
15-05-2015,83018.44,76508.01,73613.4,74414.41,81496.22,6510.43,2%,,,
16-05-2015,98613.04,78779.39,73553.08,75154.35,87630.74,19833.65,11%,,,
17-05-2015,93814.57,84862.4,76959.32,83140.21,94487.68,8952.17,1%,,,
18-05-2015,84055.55,85935.88,82211.35,88177.29,87419.01,1880.33,4%,,,
19-05-2015,89090.14,84962.79,82176.65,86621.75,86089.97,4127.35,3%,,,
20-05-2015,83870.55,81369.22,80567.02,82608.89,80931.74,2501.33,4%,,,
21-05-2015,65944.01,79375.26,79342.76,79812.89,78970.13,13431.25,20%,,,
22-05-2015,66691.7,74275.61,76280.65,77293.21,69252.95,7583.91,4%,,,
23-05-2015,56134.4,66324.03,71265.17,69792.11,57914.82,10189.63,3%,,,
24-05-2015,56134.4,61910.07,63758.05,63400.78,58571.39,5775.67,4%,,,
25-05-2015,56134.4,63836.83,65439.73,65533.35,60537.4,7702.43,8%,,,
26-05-2015,56134.4,55738.4,60581.84,59638.63,46994.71,396,16%,,,
27-05-2015,7928.17,49542.71,57631.25,57892.87,33104.02,41614.54,318%,,,
28-05-2015,81393.92,55710.69,50606.67,51718.09,64807.33,25683.23,20%,,,
29-05-2015,78893.73,64499.08,55369.17,59779.16,78348.92,14394.65,1%,,,
30-05-2015,69547.44,64478.69,59107.11,64669.04,69659.91,5068.75,0%,,,
31-05-2015,59244.61,63672.2,61179.68,71738.97,58097.93,4427.59,2%,,,
01-06-2015,81305.98,73017.47,68624.44,73195.34,77232.62,8288.51,5%,,,
02-06-2015,77784.64,75531.64,69798.76,72910.29,83885.86,2253,8%,,,
03-06-2015,80852.82,76971.36,71433.73,74120.87,85359.47,3881.46,6%,,,
04-06-2015,86232.13,78920.44,75135.56,77707.96,83917.79,7311.69,3%,,,
05-06-2015,86059.84,78773.91,75403.2,79468.64,81449.89,7285.93,5%,,,
06-06-2015,80170.35,78696.32,75632.57,79549.67,80906.71,1474.03,1%,,,
07-06-2015,84231.34,79279.47,75129.53,81224.21,81484.68,4951.87,3%,,,
08-06-2015,86091.34,82704.41,81013.11,86112.82,80987.29,3386.93,6%,,,
09-06-2015,78091.17,81407.2,80260.74,84472.88,79487.99,3316.03,2%,,,
10-06-2015,80915.04,80994.17,79145.76,82842.45,80994.31,79.13,0%,,,
11-06-2015,80477.8,78982.66,77769.09,81400.79,77778.12,1495.14,3%,,,
12-06-2015,79143.45,77591.97,75387.83,79266,78122.09,1551.48,1%,,,
13-06-2015,82002.13,77369.32,74175.95,77454.62,80477.37,4632.81,2%,,,
14-06-2015,83094.72,77963.06,73450.08,79006.92,81432.17,5131.66,2%,,,
15-06-2015,82617.51,81688.98,78808.32,84175.92,82082.71,928.53,1%,,,
16-06-2015,80194.85,80358.6,77768.12,82400.14,80907.54,163.75,1%,,,
17-06-2015,75417.73,78237.4,76765.11,80358,77589.09,2819.67,3%,,,
18-06-2015,72454.14,76640.02,74823.27,77840.28,77256.49,4185.88,7%,,,
19-06-2015,72612.09,74635.69,72118.14,74748.32,77040.6,2023.6,6%,,,
20-06-2015,76067.19,71071.75,69420.14,70052.7,73742.41,4995.44,3%,,,
21-06-2015,76243.06,71118.19,68286.06,70959.99,74108.52,5124.87,3%,,,
22-06-2015,87432.77,75506.38,73435.93,75783.42,77299.81,11926.39,12%,,,
23-06-2015,82505.57,77668.01,75454.42,77645.78,79903.84,4837.56,3%,,,
24-06-2015,71541.64,77211.45,75413.09,76684.32,79536.94,5669.81,11%,,,
25-06-2015,77823.08,75350.53,74152.47,74745.18,77153.96,2472.55,1%,,,
26-06-2015,82585.5,73288.37,71977.47,71189.02,76698.62,9297.13,7%,,,
27-06-2015,74255.66,70400.29,72975.21,69548.12,68677.54,3855.37,8%,,,
28-06-2015,74030.95,71309.11,71944.25,70355.18,71627.91,2721.84,3%,,,
29-06-2015,71384.95,72825.66,76430.93,73589.89,68456.18,1440.71,4%,,,
30-06-2015,11452.14,61764.07,72644.03,67612.15,45036.03,50311.93,293%,,,
01-07-2015,56944.2,68227.73,70075.42,70087.11,64520.65,11283.53,13%,,,
02-07-2015,71837.73,66923.89,65303.03,63672.16,71796.47,4913.84,0%,,,
03-07-2015,75475.21,66585.12,64010.94,62925.24,72819.19,8890.09,4%,,,
04-07-2015,61594.92,67091.09,67116.77,69464.29,64692.21,5496.17,5%,,,
05-07-2015,74935.17,69172.66,65431.55,70509.84,71576.6,5762.51,4%,,,
06-07-2015,90909.52,77384.68,70930.38,75613.59,85610.06,13524.84,6%,,,
07-07-2015,94869.03,80868.71,74036.57,78587.09,89982.46,14000.32,5%,,,
08-07-2015,87450.24,83980.58,80769.01,84609.75,86562.99,3469.66,1%,,,
09-07-2015,82786.4,84000.36,81816.75,85221.57,84962.75,1213.96,3%,,,
10-07-2015,88519.33,82907.03,80761.06,83760.98,84199.05,5612.3,5%,,,
11-07-2015,88705.38,81874.55,79183.87,79894.7,86545.1,6830.83,2%,,,
12-07-2015,94041.39,82970.34,79755.67,82049.53,87105.84,11071.05,7%,,,
13-07-2015,94266.14,88711.75,87135.48,89474.24,89525.55,5554.39,5%,,,
14-07-2015,87177.56,89080.01,87051.84,88924.71,91263.49,1902.45,5%,,,
15-07-2015,93627.53,87701.02,85581.97,87208.09,90313,5926.51,4%,,,
16-07-2015,88773.75,86521.42,84858.93,86477.09,88228.25,2252.33,1%,,,
17-07-2015,82775.67,85854.57,83396.94,85123.82,89042.94,3078.9,8%,,,
18-07-2015,91476.88,84863.51,81917.02,82842.04,89831.46,6613.37,2%,,,
19-07-2015,91732.25,84831.83,80709.98,83644.32,90141.19,6900.42,2%,,,
20-07-2015,85515.08,89184.11,86140.24,89255.99,92156.09,3669.03,8%,,,
21-07-2015,85422.81,86422.16,84793.63,87630.47,86842.39,999.35,2%,,,
22-07-2015,81558.3,85213.27,82995.99,84855.87,87787.96,3654.97,8%,,,
23-07-2015,81499.19,81191.14,79827.16,81436.64,82309.61,308.05,1%,,,
24-07-2015,83764.42,80283.5,77922.52,80266.84,82661.16,3480.92,1%,,,
25-07-2015,80804.44,78901.94,76673.37,77961.67,82070.79,1902.5,2%,,,
26-07-2015,80660.19,78386.5,75045.3,79085.85,81028.35,2273.69,0%,,,
27-07-2015,81685.17,81202.2,79341.33,83535.47,80729.8,482.97,1%,,,
28-07-2015,86222.32,79766.02,77710.68,80881.42,80705.95,6456.3,6%,,,
29-07-2015,82724.33,80556.05,77870.64,81078.33,82719.19,2168.28,0%,,,
30-07-2015,77949.62,77364.8,77156.32,80610.39,74327.69,584.82,5%,,,
31-07-2015,75829.17,78026.34,77030.52,80449.44,76599.08,2197.17,1%,,,
01-08-2015,73085.57,77371.52,78785.75,76468.06,76860.74,4285.95,5%,,,
02-08-2015,77908.81,75554.82,76017.38,75163,75484.07,2353.99,3%,,,
03-08-2015,85934.02,80570.09,80884.64,79680.38,81145.24,5363.93,6%,,,
04-08-2015,88390.76,81753.88,82324.47,81061.94,81875.22,6636.88,7%,,,
05-08-2015,82247.26,82865.51,83293.07,82572.04,82731.42,618.25,1%,,,
06-08-2015,83062.58,81627.01,82373.23,82043.76,80464.04,1435.57,3%,,,
07-08-2015,85816.43,80996.43,81283.79,81174.03,80531.46,4820,6%,,,
08-08-2015,82231.24,79413.54,80234.89,78485.05,79520.69,2817.7,3%,,,
09-08-2015,80237.56,79520.96,79668.68,79904.75,78989.44,716.6,2%,,,
10-08-2015,82542.45,83843.08,84531.7,84147,82850.55,1300.63,0%,,,
11-08-2015,73601.16,80239.97,82646.92,81076.15,76996.85,6638.81,5%,,,
12-08-2015,73322.17,79097.78,80213.35,78113.35,78966.65,5775.61,8%,,,
13-08-2015,77169.38,76759.04,77869.03,75760.52,76647.58,410.34,1%,,,
14-08-2015,83766.1,74985,75314.46,73520.92,76119.61,8781.1,9%,,,
15-08-2015,73545.65,75833.37,75951.08,74733.41,76815.63,2287.72,4%,,,
16-08-2015,65997.3,75335.25,74393.42,75987.41,75624.92,9337.95,15%,,,
17-08-2015,76156.56,76357.24,77672.79,78846.64,72552.29,200.68,5%,,,
18-08-2015,76011.92,74390.24,74725.07,74469.96,73975.68,1621.68,3%,,,
19-08-2015,66589.46,72469.23,74193.12,73737.42,69477.16,5879.77,4%,,,
20-08-2015,47399.66,69021.2,72692.54,72964.16,61406.9,21621.54,30%,,,
21-08-2015,57235.17,67718.53,67534.07,67871.76,67749.76,10483.36,18%,,,
22-08-2015,78031.72,63489.85,61710.15,60476.92,68282.49,14541.87,12%,,,
23-08-2015,84841.26,67574.74,63321.84,65957.8,73444.59,17266.52,13%,,,
24-08-2015,88993.41,78156.57,73830.47,78932.59,81706.65,10836.84,8%,,,
25-08-2015,73260.37,78458.82,76099.85,82222.87,77053.73,5198.45,5%,,,
26-08-2015,62352.28,75415.25,74716.04,80348.95,71180.76,13062.97,14%,,,
27-08-2015,73543.84,73539.82,71357.44,75886.74,73375.28,4.02,0%,,,
28-08-2015,74665.91,71149.09,68572.22,71178.46,73696.59,3516.82,1%,,,
29-08-2015,74354.34,69429.66,68646.93,70209.74,69432.32,4924.68,7%,,,
30-08-2015,70588.98,69245.13,67921.43,72728.38,67085.58,1343.85,5%,,,
31-08-2015,78211.71,72323.83,72011.12,77048.36,67912.02,5887.88,13%,,,
01-09-2015,73675.15,76224.37,75383.84,76693.42,76595.85,2549.22,4%,,,
02-09-2015,67041.69,74876.56,74286.77,75002.45,75340.46,7834.87,12%,,,
03-09-2015,76517.93,74314.83,73242.76,73935.01,75766.72,2203.1,1%,,,
04-09-2015,74238.31,72635.93,72037.12,73121.45,72749.21,1602.38,2%,,,
05-09-2015,71265.11,71790.6,71053.32,71360.21,72958.29,525.49,2%,,,
06-09-2015,74716.6,72097.63,69986.14,72888.88,73417.87,2618.97,2%,,,
07-09-2015,83857.26,77615.87,74830.67,76897.62,81119.31,6241.39,3%,,,
08-09-2015,92659.08,79054.27,76083.26,78092.99,82986.58,13604.81,10%,,,
09-09-2015,82500.9,79067.79,79192,81748.66,76262.72,3433.11,8%,,,
10-09-2015,81891.72,80348.57,79400.67,81883.76,79761.29,1543.15,3%,,,
11-09-2015,57793.11,76074.13,78541.81,81163.76,68516.81,18281.02,19%,,,
12-09-2015,54908.44,69771.65,73502.3,72875.85,62936.8,14863.21,15%,,,
13-09-2015,48965.26,62209.69,68143.85,67565.26,50919.95,13244.43,4%,,,
14-09-2015,70129.3,65174.54,65792.7,61609.27,68121.63,4954.76,3%,,,
15-09-2015,76906.94,68712.21,66574.44,63451.13,76111.07,8194.73,1%,,,
16-09-2015,80352.43,70177.24,68061.36,67139.42,75330.93,10175.19,6%,,,
17-09-2015,85072.93,73384.69,69360.73,70630.06,80163.28,11688.24,6%,,,
18-09-2015,80161.95,74539.17,70236.19,73016.25,80365.08,5622.78,0%,,,
19-09-2015,77445.35,73666.92,70679.18,71495.9,78825.67,3778.43,2%,,,
20-09-2015,84254.81,73928.75,70945.57,72485.7,78354.98,10326.06,7%,,,
21-09-2015,79629.44,77648.46,77721.91,77206.53,78016.95,1980.98,2%,,,
22-09-2015,79643.93,76653.93,77125.98,74928.39,77907.42,2990,2%,,,
23-09-2015,78853.19,75691.07,76383.61,73196.96,77492.65,3162.12,2%,,,
24-09-2015,82926.6,73298.22,74251.33,70159.04,75484.27,9628.38,9%,,,
25-09-2015,71640.46,73794.43,73834.89,70516.09,77032.31,2153.97,8%,,,
26-09-2015,40239.05,66077.37,72050.81,67106.67,59074.63,25838.32,47%,,,
27-09-2015,43017.28,56943.64,66610.98,62153.48,42066.46,13926.36,2%,,,
28-09-2015,47019.13,56645.13,63382.5,55526.35,51026.55,9626,9%,,,
29-09-2015,34460,44742.23,55081.95,43751.97,35392.78,10282.23,3%,,,
30-09-2015,7045.97,37036.95,51028.99,40215.8,19866.07,29990.98,182%,,,
01-10-2015,24098.65,40386.18,48659.54,45459.36,27039.63,16287.53,12%,,,
02-10-2015,32700.17,37407.62,40034.06,37185.18,35003.62,4707.45,7%,,,
